,BTC,ETH,USDT,USDC,BNB,XRP,BUSD,DOGE,ADA,MATIC,timestamp,ValueCategory
595,323480.0,152840.0,66250.0,43810.0,41080.0,16970.0,16780.0,9420.0,9390.0,6800.0,2023-01-06 09:00:06.892119,Market Cap in M$
596,17003.42,1269.37,1.02,1.0,262.04,0.3398,1.0,0.07173,0.276,0.7926,2023-01-06 09:30:03.137943,Price in $
597,13850.0,3760.0,19080.0,2009.0,350.0,740.0,4370.0,312.0,240.0,203.0,2023-01-06 09:30:03.144471,24h Volume in M$
598,-0.28,-0.21,-0.07,-0.01,-0.08,-2.63,-0.09,-3.93,2.2,-2.9,2023-01-06 09:30:03.150222,24h Change in %
599,323000.0,152690.0,66240.0,43800.0,41080.0,16940.0,16780.0,9380.0,9380.0,6780.0,2023-01-06 09:30:03.156331,Market Cap in M$
600,17011.71,1268.9,1.02,1.0,261.52,0.3406,1.0,0.07192,0.2765,0.7934,2023-01-06 10:00:06.713352,Price in $
601,13870.0,3730.0,19080.0,2020.0,349.0,710.0,4360.0,302.0,241.0,202.0,2023-01-06 10:00:06.719728,24h Volume in M$
602,-0.11,0.01,0.0,0.02,0.14,-1.0,-0.03,-2.68,3.06,-2.37,2023-01-06 10:00:06.725353,24h Change in %
603,323150.0,152610.0,66250.0,43810.0,40990.0,16970.0,16780.0,9400.0,9390.0,6790.0,2023-01-06 10:00:06.731327,Market Cap in M$
604,17014.64,1268.96,1.02,1.0,261.56,0.341,1.0,0.07193,0.2764,0.7939,2023-01-06 10:30:04.215608,Price in $
605,13780.0,3690.0,18810.0,2000.0,348.0,695.0,4270.0,297.0,241.0,200.0,2023-01-06 10:30:04.222097,24h Volume in M$
606,-0.26,-0.35,-0.09,0.02,-0.21,-1.85,-0.05,-3.36,2.32,-2.78,2023-01-06 10:30:04.227857,24h Change in %
607,323200.0,152630.0,66240.0,43800.0,41000.0,16990.0,16680.0,9410.0,9380.0,6790.0,2023-01-06 10:30:04.233823,Market Cap in M$
608,16996.68,1267.04,1.02,1.0,261.31,0.3405,1.0,0.07167,0.2753,0.792,2023-01-06 11:00:04.660058,Price in $
609,13800.0,3680.0,18840.0,1980.0,347.0,694.0,4280.0,293.0,242.0,200.0,2023-01-06 11:00:04.666529,24h Volume in M$
610,-0.36,-0.42,-0.0,-0.01,-0.27,-1.88,-0.05,-3.76,1.98,-2.91,2023-01-06 11:00:04.672348,24h Change in %
611,322990.0,152480.0,66250.0,43800.0,40990.0,16980.0,16680.0,9380.0,9360.0,6780.0,2023-01-06 11:00:04.678487,Market Cap in M$
612,16962.6,1263.42,1.02,1.0,261.02,0.3396,1.0,0.07134,0.2732,0.7914,2023-01-06 11:30:04.648055,Price in $
613,14140.0,3820.0,19580.0,2050.0,357.0,700.0,4660.0,313.0,248.0,204.0,2023-01-06 11:30:04.654259,24h Volume in M$
614,-0.55,-0.74,-0.08,-0.02,-0.23,-1.66,-0.07,-4.07,1.46,-2.97,2023-01-06 11:30:04.659745,24h Change in %
615,322270.0,152010.0,66240.0,43800.0,40930.0,16940.0,16680.0,9340.0,9280.0,6770.0,2023-01-06 11:30:04.665522,Market Cap in M$
616,16967.37,1265.17,1.02,1.0,261.58,0.3395,1.0,0.07152,0.2752,0.7939,2023-01-06 12:00:05.584841,Price in $
617,14300.0,3840.0,19690.0,2080.0,362.0,699.0,4660.0,316.0,252.0,206.0,2023-01-06 12:00:05.591871,24h Volume in M$
618,-0.6,-0.82,-0.02,0.01,-0.25,-2.09,-0.1,-4.04,1.73,-2.77,2023-01-06 12:00:05.597892,24h Change in %
619,322270.0,152150.0,66240.0,43800.0,40990.0,16910.0,16680.0,9350.0,9350.0,6790.0,2023-01-06 12:00:05.604254,Market Cap in M$
620,16960.66,1264.26,1.02,1.0,260.72,0.3399,1.0,0.07145,0.2731,0.7929,2023-01-06 12:30:03.646015,Price in $
621,14260.0,3760.0,19550.0,2070.0,360.0,696.0,4610.0,312.0,253.0,205.0,2023-01-06 12:30:03.652252,24h Volume in M$
622,-0.62,-0.78,-0.02,0.01,-0.47,-1.69,-0.01,-3.83,0.97,-2.68,2023-01-06 12:30:03.657729,24h Change in %
623,322070.0,152030.0,66240.0,43840.0,40850.0,16920.0,16680.0,9330.0,9270.0,6780.0,2023-01-06 12:30:03.663612,Market Cap in M$
624,16960.26,1265.15,1.02,1.0,260.89,0.3397,1.0,0.07164,0.2731,0.7914,2023-01-06 13:00:06.184184,Price in $
625,14400.0,3790.0,19640.0,2070.0,368.0,693.0,4620.0,312.0,257.0,206.0,2023-01-06 13:00:06.190760,24h Volume in M$
626,-0.59,-0.75,-0.1,0.01,-0.49,-2.24,-0.05,-3.52,0.64,-2.87,2023-01-06 13:00:06.196551,24h Change in %
627,322100.0,152210.0,66240.0,43840.0,40890.0,16930.0,16680.0,9370.0,9270.0,6780.0,2023-01-06 13:00:06.202710,Market Cap in M$
628,16964.36,1263.9,1.02,1.0,260.41,0.3394,1.0,0.07158,0.2732,0.7912,2023-01-06 13:30:03.345941,Price in $
629,14380.0,3770.0,19600.0,2040.0,368.0,690.0,4580.0,312.0,258.0,203.0,2023-01-06 13:30:03.352209,24h Volume in M$
630,-0.48,-0.74,-0.02,0.01,-0.58,-1.64,-0.04,-3.35,0.96,-2.67,2023-01-06 13:30:03.357831,24h Change in %
631,322240.0,152050.0,66230.0,43840.0,40810.0,16930.0,16680.0,9370.0,9280.0,6770.0,2023-01-06 13:30:03.363768,Market Cap in M$
632,16993.56,1271.14,1.02,1.0,261.75,0.3412,1.0,0.07185,0.2747,0.7944,2023-01-06 14:00:05.761056,Price in $
633,15000.0,4070.0,20350.0,2060.0,381.0,710.0,4710.0,318.0,269.0,212.0,2023-01-06 14:00:05.767712,24h Volume in M$
634,-0.08,0.03,-0.01,0.02,0.17,-1.01,-0.03,-2.49,1.69,-1.94,2023-01-06 14:00:05.773602,24h Change in %
635,323080.0,152900.0,66240.0,43840.0,41030.0,17010.0,16680.0,9400.0,9330.0,6800.0,2023-01-06 14:00:05.779904,Market Cap in M$
636,16991.31,1271.66,1.02,1.0,261.81,0.3412,1.0,0.07194,0.2744,0.7943,2023-01-06 14:30:04.419565,Price in $
637,14900.0,4050.0,20270.0,2050.0,384.0,707.0,4690.0,312.0,271.0,204.0,2023-01-06 14:30:04.425691,24h Volume in M$
638,-0.21,0.11,-0.0,0.01,0.01,-1.22,0.08,-2.57,1.27,-1.9,2023-01-06 14:30:04.431165,24h Change in %
639,323010.0,152960.0,66240.0,43890.0,41040.0,17000.0,16690.0,9410.0,9330.0,6800.0,2023-01-06 14:30:04.436902,Market Cap in M$
640,16977.79,1270.01,1.02,1.0,261.76,0.3407,1.0,0.07185,0.2739,0.7928,2023-01-06 15:00:05.216463,Price in $
641,14950.0,4040.0,20290.0,2029.0,382.0,711.0,4670.0,306.0,274.0,201.0,2023-01-06 15:00:05.228816,24h Volume in M$
642,-0.2,0.21,-0.01,-0.0,0.22,-1.25,-0.01,-2.34,1.54,-1.41,2023-01-06 15:00:05.243347,24h Change in %
643,322520.0,152700.0,66240.0,43880.0,41000.0,16970.0,16680.0,9390.0,9310.0,6780.0,2023-01-06 15:00:05.258131,Market Cap in M$
644,17002.25,1272.63,1.02,1.0,261.94,0.3402,1.0,0.0721,0.2748,0.7959,2023-01-06 15:30:02.726185,Price in $
645,14760.0,3990.0,20080.0,2000.0,377.0,708.0,4620.0,303.0,277.0,194.0,2023-01-06 15:30:02.732848,24h Volume in M$
646,-0.24,0.19,-0.01,0.03,-0.03,-1.63,0.12,-2.01,1.86,-1.35,2023-01-06 15:30:02.738821,24h Change in %
647,323430.0,153160.0,66240.0,43890.0,41090.0,16950.0,16700.0,9430.0,9350.0,6820.0,2023-01-06 15:30:02.745038,Market Cap in M$
648,17073.93,1285.1,1.02,1.0,265.36,0.3426,1.0,0.07253,0.2777,0.8024,2023-01-06 16:00:04.799592,Price in $
649,15050.0,4230.0,20520.0,2110.0,381.0,714.0,4690.0,308.0,285.0,198.0,2023-01-06 16:00:04.806200,24h Volume in M$
650,0.06,1.21,0.1,0.02,0.71,-0.68,0.09,-1.26,3.0,-0.7,2023-01-06 16:00:04.812173,24h Change in %
651,324540.0,154620.0,66310.0,43890.0,41360.0,17070.0,16700.0,9480.0,9440.0,6870.0,2023-01-06 16:00:04.818437,Market Cap in M$
652,17042.89,1282.3,1.02,1.0,263.6,0.3413,1.0,0.07241,0.2765,0.801,2023-01-06 16:30:03.148625,Price in $
653,15140.0,4380.0,20730.0,2130.0,389.0,716.0,4740.0,306.0,286.0,197.0,2023-01-06 16:30:03.155150,24h Volume in M$
654,-0.01,1.16,0.1,0.08,0.89,-0.85,0.13,-0.87,2.94,-0.41,2023-01-06 16:30:03.160981,24h Change in %
655,324090.0,154380.0,66320.0,43890.0,41360.0,17030.0,16700.0,9470.0,9410.0,6860.0,2023-01-06 16:30:03.167130,Market Cap in M$
656,17063.55,1286.79,1.02,1.0,264.27,0.342,1.0,0.07279,0.2776,0.805,2023-01-06 17:00:06.546015,Price in $
657,15190.0,4430.0,20780.0,2130.0,390.0,722.0,4760.0,304.0,287.0,198.0,2023-01-06 17:00:06.552934,24h Volume in M$
658,0.11,1.4,0.11,0.03,1.09,-0.82,0.14,-0.56,3.0,-0.06,2023-01-06 17:00:06.560503,24h Change in %
659,324560.0,154880.0,66320.0,43870.0,41460.0,17040.0,16710.0,9510.0,9430.0,6890.0,2023-01-06 17:00:06.578278,Market Cap in M$
660,17054.51,1286.81,1.02,1.0,264.15,0.3422,1.0,0.07256,0.2789,0.8051,2023-01-06 17:30:03.216453,Price in $
661,15270.0,4510.0,20950.0,2150.0,392.0,724.0,4790.0,305.0,290.0,198.0,2023-01-06 17:30:03.222906,24h Volume in M$
662,0.06,1.38,0.12,0.06,0.93,-0.54,0.16,-0.76,2.95,-0.01,2023-01-06 17:30:03.228692,24h Change in %
663,324340.0,154840.0,66320.0,43870.0,41430.0,17050.0,16700.0,9490.0,9430.0,6890.0,2023-01-06 17:30:03.234741,Market Cap in M$
664,17048.59,1285.24,1.02,1.0,263.69,0.3421,1.0,0.07254,0.2789,0.8035,2023-01-06 18:00:05.941355,Price in $
665,15310.0,4550.0,21030.0,2180.0,392.0,720.0,4820.0,305.0,291.0,199.0,2023-01-06 18:00:05.947996,24h Volume in M$
666,0.13,1.4,0.12,0.04,0.87,-0.21,0.12,-0.73,2.96,-0.15,2023-01-06 18:00:05.953876,24h Change in %
667,324270.0,154700.0,66330.0,43870.0,41370.0,17060.0,16710.0,9490.0,9430.0,6880.0,2023-01-06 18:00:05.960088,Market Cap in M$
668,17084.66,1290.95,1.02,1.0,264.14,0.3446,1.0,0.07303,0.28,0.8095,2023-01-06 18:30:03.430478,Price in $
669,15350.0,4570.0,21130.0,2190.0,384.0,719.0,4850.0,307.0,295.0,202.0,2023-01-06 18:30:03.436791,24h Volume in M$
670,0.23,1.52,0.0,0.0,0.69,0.06,0.11,-0.54,2.56,0.12,2023-01-06 18:30:03.442332,24h Change in %
671,324950.0,155190.0,66250.0,43840.0,41410.0,17160.0,16700.0,9540.0,9460.0,6920.0,2023-01-06 18:30:03.448195,Market Cap in M$
672,17075.34,1288.06,1.02,1.0,263.81,0.3444,1.0,0.07294,0.2792,0.8084,2023-01-06 19:00:06.485118,Price in $
673,15360.0,4610.0,21240.0,2220.0,402.0,722.0,4880.0,309.0,296.0,205.0,2023-01-06 19:00:06.502349,24h Volume in M$
674,0.16,1.21,0.01,0.0,0.59,-0.03,0.1,-0.62,2.46,0.05,2023-01-06 19:00:06.518891,24h Change in %
675,324880.0,154930.0,66260.0,43840.0,41350.0,17170.0,16710.0,9530.0,9430.0,6920.0,2023-01-06 19:00:06.532954,Market Cap in M$
676,17095.49,1289.74,1.02,1.0,264.32,0.3458,1.0,0.0729,0.28,0.8105,2023-01-06 19:30:03.329041,Price in $
677,12970.0,4590.0,18920.0,2230.0,404.0,723.0,4900.0,310.0,295.0,204.0,2023-01-06 19:30:03.335545,24h Volume in M$
678,0.19,1.16,0.01,0.01,0.59,0.02,0.11,-1.09,1.94,0.1,2023-01-06 19:30:03.341248,24h Change in %
679,325160.0,155090.0,66250.0,43850.0,41430.0,17220.0,16710.0,9530.0,9450.0,6930.0,2023-01-06 19:30:03.347258,Market Cap in M$
680,17190.93,1296.35,1.02,1.0,265.46,0.3473,1.0,0.0735,0.2822,0.8151,2023-01-06 20:00:07.351462,Price in $
681,13350.0,4800.0,19360.0,2260.0,397.0,732.0,4990.0,316.0,301.0,209.0,2023-01-06 20:00:07.357697,24h Volume in M$
682,0.64,1.58,0.01,0.0,0.88,0.21,0.11,-0.39,2.41,0.45,2023-01-06 20:00:07.363127,24h Change in %
683,326850.0,155870.0,66260.0,43840.0,41600.0,17300.0,16700.0,9610.0,9520.0,6970.0,2023-01-06 20:00:07.368851,Market Cap in M$
684,17049.52,1285.69,1.02,1.0,263.81,0.3422,1.0,0.07249,0.2793,0.8047,2023-01-06 20:30:03.805914,Price in $
685,15300.0,4540.0,21010.0,2180.0,392.0,721.0,4810.0,305.0,291.0,199.0,2023-01-06 20:30:03.812223,24h Volume in M$
686,0.08,1.39,0.12,-0.03,0.89,-0.36,0.1,-0.81,3.02,-0.09,2023-01-06 20:30:03.817750,24h Change in %
687,324240.0,154750.0,66330.0,43840.0,41390.0,17050.0,16700.0,9480.0,9440.0,6890.0,2023-01-06 20:30:03.823695,Market Cap in M$
688,17140.48,1288.67,1.02,1.0,264.1,0.3454,1.0,0.07303,0.2792,0.8096,2023-01-06 21:00:06.689990,Price in $
689,14000.0,4950.0,20010.0,2350.0,418.0,746.0,5200.0,328.0,307.0,215.0,2023-01-06 21:00:06.696987,24h Volume in M$
690,0.48,1.09,0.01,0.0,0.47,-0.2,-0.03,-0.76,1.15,-0.13,2023-01-06 21:00:06.702978,24h Change in %
691,326170.0,155040.0,66260.0,43700.0,41420.0,17220.0,16680.0,9550.0,9430.0,6930.0,2023-01-06 21:00:06.709772,Market Cap in M$
692,17157.67,1288.34,1.02,1.0,264.46,0.3459,1.0,0.07315,0.2803,0.8088,2023-01-06 21:30:04.171862,Price in $
693,14110.0,4970.0,20160.0,2350.0,420.0,751.0,5300.0,330.0,307.0,216.0,2023-01-06 21:30:04.178130,24h Volume in M$
694,0.61,1.17,0.01,0.0,0.76,0.03,-0.05,-0.5,2.03,0.06,2023-01-06 21:30:04.183663,24h Change in %
695,326420.0,155020.0,66260.0,43710.0,41470.0,17250.0,16680.0,9570.0,9480.0,6930.0,2023-01-06 21:30:04.189509,Market Cap in M$
696,17153.52,1288.36,1.02,1.0,264.22,0.3468,1.0,0.07324,0.2817,0.812,2023-01-06 22:00:04.619298,Price in $
697,14270.0,4980.0,20380.0,2380.0,419.0,754.0,5370.0,330.0,308.0,218.0,2023-01-06 22:00:04.632827,24h Volume in M$
698,0.55,1.12,0.02,-0.01,0.65,0.08,0.09,-0.63,2.3,0.45,2023-01-06 22:00:04.639074,24h Change in %
699,326320.0,155100.0,66320.0,43700.0,41470.0,17300.0,16700.0,9580.0,9530.0,6950.0,2023-01-06 22:00:04.645574,Market Cap in M$
700,17184.87,1289.17,1.02,1.0,264.49,0.3468,1.0,0.0733,0.2813,0.8129,2023-01-06 22:30:04.600792,Price in $
701,14340.0,4980.0,20450.0,2410.0,419.0,754.0,5370.0,329.0,309.0,217.0,2023-01-06 22:30:04.607342,24h Volume in M$
702,0.71,1.22,0.03,0.0,0.79,0.51,-0.05,-0.41,2.36,0.74,2023-01-06 22:30:04.613019,24h Change in %
703,326890.0,155080.0,66280.0,43660.0,41470.0,17290.0,16680.0,9590.0,9510.0,6960.0,2023-01-06 22:30:04.619106,Market Cap in M$
704,17190.39,1291.85,1.02,1.0,265.08,0.3506,1.0,0.07372,0.2822,0.8143,2023-01-06 23:00:04.027828,Price in $
705,14410.0,5000.0,20530.0,2400.0,421.0,755.0,5380.0,330.0,310.0,220.0,2023-01-06 23:00:04.035257,24h Volume in M$
706,0.76,1.52,0.02,0.01,1.14,2.02,0.0,0.34,3.02,1.06,2023-01-06 23:00:04.044926,24h Change in %
707,326870.0,155360.0,66260.0,43660.0,41550.0,17470.0,16700.0,9630.0,9540.0,6970.0,2023-01-06 23:00:04.059106,Market Cap in M$
708,17202.76,1292.11,1.02,1.0,264.96,0.3494,1.0,0.07365,0.2853,0.8161,2023-01-06 23:30:04.691665,Price in $
709,14420.0,5000.0,20570.0,2390.0,420.0,766.0,5380.0,327.0,320.0,219.0,2023-01-06 23:30:04.697996,24h Volume in M$
710,0.91,1.72,0.02,0.01,1.4,1.99,-0.0,1.75,4.11,1.67,2023-01-06 23:30:04.703717,24h Change in %
711,327200.0,155460.0,66260.0,43670.0,41540.0,17420.0,16700.0,9630.0,9650.0,6990.0,2023-01-06 23:30:04.709589,Market Cap in M$
712,17183.7,1290.91,1.02,1.0,265.18,0.3495,1.0,0.07349,0.2848,0.8156,2023-01-07 00:00:03.910308,Price in $
713,14410.0,4990.0,20460.0,2360.0,418.0,743.0,5310.0,307.0,325.0,217.0,2023-01-07 00:00:03.925417,24h Volume in M$
714,0.76,1.61,0.13,0.01,1.47,1.98,0.03,1.57,3.68,1.5,2023-01-07 00:00:03.937957,24h Change in %
715,326810.0,155450.0,66330.0,43670.0,41620.0,17420.0,16700.0,9620.0,9630.0,6990.0,2023-01-07 00:00:03.955744,Market Cap in M$
716,17178.89,1289.34,1.02,1.0,265.02,0.3482,1.0,0.0734,0.2845,0.8161,2023-01-07 00:30:03.268891,Price in $
717,14390.0,4950.0,20290.0,2370.0,416.0,734.0,5180.0,303.0,323.0,215.0,2023-01-07 00:30:03.275235,24h Volume in M$
718,0.81,1.38,0.06,0.0,1.12,1.3,0.02,0.89,3.24,1.38,2023-01-07 00:30:03.280772,24h Change in %
719,327040.0,155290.0,66340.0,43700.0,41600.0,17360.0,16700.0,9610.0,9630.0,6990.0,2023-01-07 00:30:03.286575,Market Cap in M$
720,17192.92,1291.16,1.02,1.0,265.68,0.3484,1.0,0.07375,0.285,0.824,2023-01-07 01:00:06.341735,Price in $
721,14340.0,4930.0,20280.0,2380.0,415.0,724.0,5170.0,300.0,306.0,219.0,2023-01-07 01:00:06.348247,24h Volume in M$
722,0.6,1.17,0.02,-0.0,1.05,0.93,0.01,0.87,1.57,1.98,2023-01-07 01:00:06.353917,24h Change in %
723,327010.0,155360.0,66260.0,43690.0,41630.0,17360.0,16700.0,9640.0,9610.0,7050.0,2023-01-07 01:00:06.359890,Market Cap in M$
724,17176.03,1288.89,1.02,1.0,264.99,0.349,1.0,0.07342,0.2842,0.8158,2023-01-07 01:30:05.150423,Price in $
725,14390.0,4960.0,20270.0,2360.0,417.0,739.0,5170.0,306.0,325.0,217.0,2023-01-07 01:30:05.156674,24h Volume in M$
726,0.75,1.37,0.01,0.01,1.34,1.89,-0.1,1.2,3.45,1.5,2023-01-07 01:30:05.162109,24h Change in %
727,326710.0,155090.0,66260.0,43660.0,41540.0,17390.0,16680.0,9600.0,9600.0,6980.0,2023-01-07 01:30:05.167883,Market Cap in M$
728,17188.91,1290.74,1.02,1.0,267.05,0.3495,1.0,0.07366,0.2837,0.8231,2023-01-07 02:00:04.100559,Price in $
729,14340.0,4940.0,20430.0,2390.0,444.0,714.0,5210.0,305.0,305.0,228.0,2023-01-07 02:00:04.107736,24h Volume in M$
730,0.69,1.2,0.13,0.0,1.49,1.87,0.01,1.08,1.76,1.94,2023-01-07 02:00:04.113882,24h Change in %
731,326970.0,155270.0,66330.0,43690.0,41860.0,17420.0,16710.0,9630.0,9580.0,7050.0,2023-01-07 02:00:04.120650,Market Cap in M$
732,17181.63,1289.66,1.02,1.0,267.46,0.3501,1.0,0.07369,0.2837,0.8262,2023-01-07 02:30:02.940566,Price in $
733,14190.0,4880.0,20280.0,2370.0,443.0,705.0,5180.0,301.0,301.0,223.0,2023-01-07 02:30:02.947367,24h Volume in M$
734,0.76,1.59,0.13,0.0,1.8,2.43,0.01,1.76,2.48,3.14,2023-01-07 02:30:02.953323,24h Change in %
735,326820.0,155300.0,66330.0,43700.0,41950.0,17460.0,16490.0,9640.0,9590.0,7070.0,2023-01-07 02:30:02.959993,Market Cap in M$
736,17174.06,1288.43,1.02,1.0,267.05,0.3482,1.0,0.07332,0.2836,0.8245,2023-01-07 03:00:03.582085,Price in $
737,14150.0,4850.0,20250.0,2410.0,444.0,700.0,5200.0,300.0,298.0,226.0,2023-01-07 03:00:03.597692,24h Volume in M$
738,0.62,1.19,0.02,0.01,1.29,1.45,-0.16,1.24,2.29,2.67,2023-01-07 03:00:03.612356,24h Change in %
739,326560.0,154960.0,66260.0,43710.0,41840.0,17350.0,16470.0,9590.0,9580.0,7060.0,2023-01-07 03:00:03.623134,Market Cap in M$
740,17186.08,1288.71,1.02,1.0,266.97,0.3482,1.0,0.0735,0.2832,0.8241,2023-01-07 03:30:03.642334,Price in $
741,14140.0,4840.0,20300.0,2400.0,443.0,698.0,5220.0,298.0,298.0,227.0,2023-01-07 03:30:03.648734,24h Volume in M$
742,0.67,1.18,0.02,-0.01,1.28,1.35,-0.08,1.48,2.06,2.62,2023-01-07 03:30:03.654189,24h Change in %
743,326850.0,154990.0,66260.0,43700.0,41860.0,17350.0,16490.0,9610.0,9570.0,7050.0,2023-01-07 03:30:03.660053,Market Cap in M$
744,17183.3,1288.6,1.02,1.0,267.09,0.3476,1.0,0.07348,0.2829,0.8242,2023-01-07 04:00:03.357536,Price in $
745,14110.0,4820.0,20270.0,2390.0,436.0,697.0,5210.0,298.0,292.0,228.0,2023-01-07 04:00:03.364111,24h Volume in M$
746,0.64,1.15,0.04,0.01,1.45,1.0,-0.04,1.35,1.0,2.77,2023-01-07 04:00:03.369919,24h Change in %
747,326790.0,155090.0,66330.0,43710.0,41900.0,17340.0,16490.0,9610.0,9560.0,7060.0,2023-01-07 04:00:03.376242,Market Cap in M$
748,17177.86,1287.02,1.02,1.0,266.78,0.3479,1.0,0.07331,0.2831,0.8198,2023-01-07 04:30:03.632760,Price in $
749,14040.0,4790.0,19990.0,2320.0,437.0,691.0,5090.0,293.0,288.0,228.0,2023-01-07 04:30:03.639113,24h Volume in M$
750,0.76,1.24,0.05,0.0,1.62,1.46,0.09,1.73,1.18,2.6,2023-01-07 04:30:03.644679,24h Change in %
751,326750.0,154960.0,66340.0,43720.0,41870.0,17350.0,16490.0,9600.0,9570.0,7030.0,2023-01-07 04:30:03.650679,Market Cap in M$
752,17206.27,1292.58,1.02,1.0,264.86,0.3468,1.0,0.07339,0.2804,0.813,2023-01-07 05:00:04.487566,Price in $
753,13670.0,4890.0,19700.0,2320.0,416.0,739.0,5090.0,323.0,304.0,210.0,2023-01-07 05:00:04.493974,24h Volume in M$
754,0.8,1.62,0.14,0.01,1.07,0.45,0.14,-0.16,2.2,0.53,2023-01-07 05:00:04.499623,24h Change in %
755,327430.0,155750.0,66340.0,43710.0,41620.0,17310.0,16710.0,9610.0,9500.0,6970.0,2023-01-07 05:00:04.505653,Market Cap in M$
756,17177.21,1289.82,1.02,1.0,265.1,0.3482,1.0,0.0734,0.2844,0.8162,2023-01-07 05:30:05.474395,Price in $
757,14370.0,4940.0,20250.0,2370.0,416.0,737.0,5170.0,303.0,322.0,216.0,2023-01-07 05:30:05.480704,24h Volume in M$
758,0.69,1.29,-0.07,0.01,1.2,1.47,-0.08,0.92,3.15,1.32,2023-01-07 05:30:05.486229,24h Change in %
759,326700.0,155060.0,66260.0,43660.0,41540.0,17340.0,16680.0,9590.0,9600.0,6980.0,2023-01-07 05:30:05.492036,Market Cap in M$
760,17168.62,1286.38,1.02,1.0,266.09,0.348,1.0,0.07343,0.2834,0.8193,2023-01-07 06:00:05.431527,Price in $
761,13870.0,4730.0,19700.0,2280.0,435.0,649.0,4990.0,286.0,282.0,224.0,2023-01-07 06:00:05.441361,24h Volume in M$
762,0.9,1.38,0.13,0.01,1.82,2.16,0.08,2.03,1.84,3.15,2023-01-07 06:00:05.448081,24h Change in %
763,326570.0,154890.0,66330.0,43720.0,41780.0,17360.0,16490.0,9610.0,9580.0,7020.0,2023-01-07 06:00:05.458211,Market Cap in M$
764,17159.11,1285.74,1.02,1.0,266.16,0.3464,1.0,0.07315,0.2823,0.8161,2023-01-07 06:30:04.240373,Price in $
765,13790.0,4700.0,19600.0,2270.0,433.0,636.0,4980.0,283.0,276.0,221.0,2023-01-07 06:30:04.246664,24h Volume in M$
766,0.82,1.48,0.13,0.01,2.13,2.36,0.02,2.15,1.14,3.37,2023-01-07 06:30:04.252246,24h Change in %
767,326410.0,154850.0,66330.0,43720.0,41780.0,17280.0,16490.0,9570.0,9540.0,6990.0,2023-01-07 06:30:04.258148,Market Cap in M$
768,17163.28,1286.58,1.02,1.0,266.3,0.3468,1.0,0.07335,0.2834,0.8166,2023-01-07 07:00:07.238948,Price in $
769,13720.0,4690.0,19450.0,2250.0,429.0,601.0,4950.0,276.0,271.0,221.0,2023-01-07 07:00:07.245392,24h Volume in M$
770,0.98,1.4,0.02,-0.0,2.15,2.68,0.01,2.33,1.4,3.37,2023-01-07 07:00:07.251047,24h Change in %
771,326450.0,154750.0,66260.0,43720.0,41750.0,17280.0,16470.0,9580.0,9570.0,6990.0,2023-01-07 07:00:07.256927,Market Cap in M$
772,17174.66,1287.44,1.02,1.0,266.0,0.3472,1.0,0.07351,0.2826,0.8166,2023-01-07 07:30:04.022463,Price in $
773,13610.0,4640.0,19310.0,2250.0,427.0,587.0,4900.0,274.0,263.0,219.0,2023-01-07 07:30:04.028854,24h Volume in M$
774,0.98,1.6,0.14,0.01,1.87,2.53,0.1,2.26,1.78,3.16,2023-01-07 07:30:04.034460,24h Change in %
775,326630.0,155060.0,66340.0,43720.0,41750.0,17320.0,16490.0,9620.0,9560.0,6990.0,2023-01-07 07:30:04.040482,Market Cap in M$
776,17177.3,1288.33,1.02,1.0,266.24,0.3473,1.0,0.07372,0.2829,0.8201,2023-01-07 08:00:06.603709,Price in $
777,13580.0,4640.0,19260.0,2250.0,427.0,576.0,4890.0,274.0,261.0,220.0,2023-01-07 08:00:06.610133,24h Volume in M$
778,1.05,1.57,0.02,0.01,1.88,2.15,0.11,2.45,2.09,3.48,2023-01-07 08:00:06.615861,24h Change in %
779,326680.0,154980.0,66260.0,43730.0,41750.0,17310.0,16490.0,9640.0,9550.0,7020.0,2023-01-07 08:00:06.621776,Market Cap in M$
780,17160.86,1285.33,1.02,1.0,266.02,0.3473,1.0,0.07333,0.283,0.8172,2023-01-07 08:30:03.677560,Price in $
781,13810.0,4700.0,19640.0,2270.0,434.0,645.0,4980.0,283.0,280.0,221.0,2023-01-07 08:30:03.683868,24h Volume in M$
782,0.78,1.22,0.02,0.0,1.73,2.07,0.15,1.8,1.31,2.7,2023-01-07 08:30:03.689409,24h Change in %
783,326430.0,154610.0,66260.0,43720.0,41720.0,17300.0,16490.0,9590.0,9560.0,6990.0,2023-01-07 08:30:03.695450,Market Cap in M$
784,17171.0,1287.54,1.02,1.0,266.18,0.3471,1.0,0.07355,0.2813,0.8195,2023-01-07 09:00:05.360854,Price in $
785,13530.0,4620.0,19190.0,2240.0,426.0,571.0,4880.0,273.0,260.0,218.0,2023-01-07 09:00:05.369189,24h Volume in M$
786,0.92,1.48,0.14,-0.01,1.78,2.09,0.14,2.13,1.39,3.25,2023-01-07 09:00:05.375522,24h Change in %
787,326610.0,155050.0,66330.0,43730.0,41780.0,17310.0,16490.0,9620.0,9530.0,7010.0,2023-01-07 09:00:05.382312,Market Cap in M$
788,17160.33,1286.4,1.02,1.0,266.49,0.3473,1.0,0.07342,0.2813,0.8205,2023-01-07 09:30:04.522244,Price in $
789,13440.0,4650.0,19090.0,2250.0,420.0,558.0,4860.0,271.0,259.0,217.0,2023-01-07 09:30:04.528481,24h Volume in M$
